"id","serie_name","amazon_link","author_id","pen_name","book_status","num_books","goodreads_link","image","currentBooks"
117729,"Bruce Coville's Book Of...",NULL,"221560",NULL,"done",12,"https://www.goodreads.com/series/260010-bruce-coville-s-book-of",NULL,"0"
117748,"Empire",NULL,"185304",NULL,"done",2,"https://www.goodreads.com/series/53864-empire",NULL,"1"
118013,"ChroMagic",NULL,"725072",NULL,"done",5,"https://www.goodreads.com/series/40496-chromagic",NULL,"5"
118075,"Remnants",NULL,"480664",NULL,"done",14,"https://www.goodreads.com/series/41871-remnants",NULL,"14"
118441,"Ben Lovatt",NULL,"706771",NULL,"done",2,"https://www.goodreads.com/series/371582-ben-lovatt",NULL,"1"
118524,"Tales From the Umbrella Academy",NULL,"446983",NULL,"done",6,"https://www.goodreads.com/series/317240-tales-from-the-umbrella-academy-you-look-like-death",NULL,"0"
118596,"Missy Piggle-Wiggle",NULL,"605540",NULL,"done",3,"https://www.goodreads.com/series/197438-missy-piggle-wiggle",NULL,"3"
118824,"Call Me By Your Name",NULL,"561564",NULL,"done",2,"https://www.goodreads.com/series/258640-call-me-by-your-name",NULL,"2"
119618,"The Sparrow",NULL,"156067",NULL,"done",2,"https://www.goodreads.com/series/62065-the-sparrow",NULL,"2"
119876,"Wordsworth Poetry Library",NULL,"145038",NULL,"done",1,"https://www.goodreads.com/series/297517-the-wordsworth-poetry-library",NULL,"0"
120027,"Journeys of the Catechist",NULL,"844795",NULL,"done",3,"https://www.goodreads.com/series/40660-journeys-of-the-catechist",NULL,"3"
120036,"Rescues",NULL,"787638",NULL,"done",4,"https://www.goodreads.com/series/41150-rescues",NULL,"4"
120241,"Barbara Holloway",NULL,"642462",NULL,"done",13,"https://www.goodreads.com/series/58693-barbara-holloway",NULL,"13"
120529,"The Young Elites",NULL,"346253",NULL,"done",3,"https://www.goodreads.com/series/104843-the-young-elites",NULL,"3"
120955,"Paradise",NULL,"949722",NULL,"done",5,"https://www.goodreads.com/series/54187-paradise",NULL,"5"
121310,"Carve the Mark",NULL,"713536",NULL,"done",2,"https://www.goodreads.com/series/148624-carve-the-mark",NULL,"2"
121441,"The Boggart",NULL,"713512",NULL,"done",3,"https://www.goodreads.com/series/49486-the-boggart",NULL,"2"
122262,"Richard Hannay",NULL,"560029",NULL,"done",6,"https://www.goodreads.com/series/56890-richard-hannay",NULL,"5"
122546,"Arsène Lupin",NULL,"573788",NULL,"done",20,"https://www.goodreads.com/series/41315-ars-ne-lupin",NULL,"4"
122586,"The City",NULL,"473052",NULL,"done",2,"https://www.goodreads.com/series/186267-the-city",NULL,"2"
122723,"Vorkosigan Saga",NULL,"682995",NULL,"done",16,"https://www.goodreads.com/series/98254-vorkosigan-saga-chronological",NULL,"0"
123009,"Aarn Munro",NULL,"107198",NULL,"done",2,"https://www.goodreads.com/series/236275-aarn-munro",NULL,"2"
123043,"Angel Cardenas",NULL,"844795",NULL,"done",2,"https://www.goodreads.com/series/41257-angel-cardenas",NULL,"2"
123145,"and Portugal",NULL,"863987",NULL,"done",3,"https://www.goodreads.com/series/331199-lives-of-eminent-literary-and-scientific-men-of-italy-spain-and-portug",NULL,"0"
123218,"Dark Angel",NULL,"938327",NULL,"done",4,"https://www.goodreads.com/series/51729-dark-angel",NULL,"3"
123568,"Hardwired",NULL,"529396",NULL,"done",2,"https://www.goodreads.com/series/49494-hardwired",NULL,"1"
124199,"Empire of Man",NULL,"555972",NULL,"done",4,"https://www.goodreads.com/series/40584-empire-of-man",NULL,"4"
124431,"Time Detectives",NULL,"439166",NULL,"done",4,"https://www.goodreads.com/series/63843-time-detectives",NULL,"4"
124461,"Fred the Mermaid",NULL,"592665",NULL,"done",3,"https://www.goodreads.com/series/43885-fred-the-mermaid",NULL,"3"
124979,"Dr. Olivia Winter",NULL,"976136",NULL,"done",1,"https://www.goodreads.com/series/374327-dr-olivia-winter",NULL,"1"
125116,"Hundemanuskripta",NULL,"132612",NULL,"done",3,"https://www.goodreads.com/series/385508-hundemanuskripta",NULL,"0"
125208,"Shakespeare Retellings",NULL,"221560",NULL,"done",1,"https://www.goodreads.com/series/344673-shakespeare-retellings",NULL,"0"
125244,"Moomin",NULL,"538109",NULL,"done",14,"https://www.goodreads.com/series/50697-moomin-comic-strip",NULL,"3"
125317,"Star Wars",NULL,"704315",NULL,"done",3,"https://www.goodreads.com/series/42348-star-wars-the-thrawn-trilogy",NULL,"3"
125495,"Virgin River",NULL,"768141",NULL,"done",19,"https://www.goodreads.com/series/41475-virgin-river",NULL,"7"
126257,"Mither Mages",NULL,"185304",NULL,"done",3,"https://www.goodreads.com/series/53084-mither-mages",NULL,"0"
126847,"Agapé Jones",NULL,"965145",NULL,"done",2,"https://www.goodreads.com/series/123268-agap-jones",NULL,"0"
127283,"Firemane Saga",NULL,"553143",NULL,"done",3,"https://www.goodreads.com/series/188380-the-firemane-saga",NULL,"3"
127313,"Children's House",NULL,"408839",NULL,"done",6,"https://www.goodreads.com/series/203570-children-s-house",NULL,"2"
127379,"Kazan",NULL,"652260",NULL,"done",2,"https://www.goodreads.com/series/225288-kazan-and-baree",NULL,"2"
127405,"Tales from Acorn Wood",NULL,"699495",NULL,"done",8,"https://www.goodreads.com/series/269356-tales-from-acorn-wood",NULL,"0"
128360,"School Daze",NULL,"586013",NULL,"done",4,"https://www.goodreads.com/series/103385-school-daze",NULL,"4"
128426,"Skink",NULL,"523055",NULL,"done",8,"https://www.goodreads.com/series/106705-skink",NULL,"7"
129463,"Harry the Poisonous Centipede",NULL,"722403",NULL,"done",3,"https://www.goodreads.com/series/112166-harry-the-poisonous-centipede",NULL,"1"
129485,"Roald Dahl's Short Stories",NULL,"690542",NULL,"done",2,"https://www.goodreads.com/series/174872-roald-dahl-s-short-stories",NULL,"0"
129614,"Cluster",NULL,"725072",NULL,"done",5,"https://www.goodreads.com/series/40495-cluster",NULL,"5"
129674,"Hey",NULL,"553647",NULL,"done",2,"https://www.goodreads.com/series/374712-hey-kiddo",NULL,"0"
129762,"Big Dog and Little Dog",NULL,"311171",NULL,"done",5,"https://www.goodreads.com/series/102865-big-dog-and-little-dog",NULL,"0"
129803,"ไตรภาคมังกรหยก",NULL,"389299",NULL,"done",1,"https://www.goodreads.com/series/369999-1-8",NULL,"0"
129938,"Troll Mountain",NULL,"663565",NULL,"done",3,"https://www.goodreads.com/series/123830-troll-mountain",NULL,"0"
130212,"Colonization",NULL,"415395",NULL,"done",3,"https://www.goodreads.com/series/52927-colonization",NULL,"3"
130864,"London Below",NULL,"453883",NULL,"done",2,"https://www.goodreads.com/series/130921-london-below",NULL,"1"
131268,"Boys Don't Cry",NULL,"879802",NULL,"done",2,"https://www.goodreads.com/series/130172-boys-don-t-cry",NULL,"1"
131307,"The Adventurous Four",NULL,"540713",NULL,"done",NULL,NULL,NULL,"0"
131579,"Zoo",NULL,"499909",NULL,"done",1,"https://www.goodreads.com/series/176395-zoo",NULL,"1"
131708,"The Trials of Apollo",NULL,"909635",NULL,"done",5,"https://www.goodreads.com/series/162088-the-trials-of-apollo",NULL,"2"
131814,"Kafkine priče",NULL,"153244",NULL,"done",2,"https://www.goodreads.com/series/361286-kafkine-pri-e",NULL,"0"
